"Time","Sensor SHT20","Sensor BMP280"
2021-07-29 16:43:00,13.53,33.39
2021-07-29 16:44:00,13.7,33.72
2021-07-29 16:45:00,13.86,34.19
2021-07-29 16:46:00,14.065,34.89
2021-07-29 16:47:00,14.1,35.22
2021-07-29 16:48:00,14.06,35.45
2021-07-29 16:49:00,13.76,35.41
2021-07-29 16:50:00,13.86,35.55
2021-07-29 16:51:00,13.98,35.78
2021-07-29 16:52:00,13.71,35.61
2021-07-29 16:53:00,13.52,35.12
2021-07-29 16:54:00,13.59,34.81
2021-07-29 16:55:00,13.54,34.62
2021-07-29 16:56:00,13.61,34.45
2021-07-29 16:57:00,13.63,34.22
2021-07-29 16:58:00,13.43,33.98
2021-07-29 16:59:00,13.35,33.66
2021-07-29 17:00:00,13.41,33.47
2021-07-29 17:01:00,13.59,33.61
2021-07-29 17:02:00,13.48,33.72
2021-07-29 17:03:00,13.32,33.72
2021-07-29 17:04:00,13.29,33.58
2021-07-29 17:05:00,13.16,33.17
2021-07-29 17:06:00,13.21,32.7
2021-07-29 17:07:00,13.19,32.38
2021-07-29 17:08:00,13.32,32.17
2021-07-29 17:09:00,13.44,32.12
2021-07-29 17:10:00,13.58,32.17
2021-07-29 17:11:00,13.77,32.43
2021-07-29 17:12:00,13.81,32.72
2021-07-29 17:13:00,13.84,32.98
2021-07-29 17:14:00,13.82,33.08
2021-07-29 17:15:00,13.66,33.16
2021-07-29 17:16:00,13.71,33.43
2021-07-29 17:17:00,13.81,33.83
2021-07-29 17:18:00,14,34.08
2021-07-29 17:19:00,14.21,34.32
2021-07-29 17:20:00,14.32,34.51
2021-07-29 17:21:00,14.27,34.56
2021-07-29 17:22:00,14.01,34.425
2021-07-29 17:23:00,13.92,34.42
2021-07-29 17:24:00,13.71,34.23
2021-07-29 17:25:00,13.79,34.05
2021-07-29 17:26:00,13.96,34.07
2021-07-29 17:27:00,14.05,34.3
2021-07-29 17:28:00,14.19,34.38
2021-07-29 17:29:00,14.32,34.41
2021-07-29 17:30:00,14.33,34.45
2021-07-29 17:31:00,13.99,34.38
2021-07-29 17:32:00,14,34.25
2021-07-29 17:33:00,13.91,34.06
2021-07-29 17:34:00,14.06,33.99
2021-07-29 17:35:00,14.18,34.09
2021-07-29 17:36:00,14.41,34.38
2021-07-29 17:37:00,14.41,34.7
2021-07-29 17:38:00,14.45,34.86
2021-07-29 17:39:00,14.53,34.9
2021-07-29 17:40:00,14.32,34.82
2021-07-29 17:41:00,13.940000000000001,34.29
2021-07-29 17:42:00,13.93,33.87
2021-07-29 17:43:00,13.65,33.53
2021-07-29 17:44:00,13.62,33.24
2021-07-29 17:45:00,13.73,33.04
2021-07-29 17:46:00,13.8,32.93
2021-07-29 17:47:00,14.08,32.92
2021-07-29 17:48:00,14.05,33.09
2021-07-29 17:49:00,13.91,33.05
2021-07-29 17:50:00,14,33
2021-07-29 17:51:00,14.1,33.11
2021-07-29 17:52:00,14.19,33.32
2021-07-29 17:53:00,14.32,33.63
2021-07-29 17:54:00,14.35,33.71
2021-07-29 17:55:00,14.38,33.72
2021-07-29 17:56:00,14.39,33.76
2021-07-29 17:57:00,14.41,33.8
2021-07-29 17:58:00,14.355,33.805
2021-07-29 17:59:00,14.44,33.8
2021-07-29 18:00:00,14.43,33.8
2021-07-29 18:01:00,14.43,33.9
2021-07-29 18:02:00,14.49,33.9
2021-07-29 18:03:00,14.47,34.12
2021-07-29 18:04:00,14.05,33.96
2021-07-29 18:05:00,14.15,33.83
2021-07-29 18:06:00,14.35,33.88
2021-07-29 18:07:00,14.48,33.76
2021-07-29 18:08:00,14.54,33.75
2021-07-29 18:09:00,14.58,33.75
2021-07-29 18:10:00,14.65,33.77
2021-07-29 18:11:00,14.71,33.67
2021-07-29 18:12:00,14.88,33.8
2021-07-29 18:13:00,14.95,33.92
2021-07-29 18:14:00,15.06,34.11
2021-07-29 18:15:00,15.19,34.24
2021-07-29 18:16:00,15.26,34.41
2021-07-29 18:17:00,15.085,34.75
2021-07-29 18:18:00,14.66,34.61
2021-07-29 18:19:00,14.66,34.16
2021-07-29 18:20:00,14.65,33.85
2021-07-29 18:21:00,14.56,33.6
2021-07-29 18:22:00,14.33,33.16
2021-07-29 18:23:00,14.27,32.74
2021-07-29 18:24:00,14.17,32.35
2021-07-29 18:25:00,14.27,32.17
2021-07-29 18:26:00,14.41,32.29
2021-07-29 18:27:00,14.52,32.62
2021-07-29 18:28:00,14.72,32.96
2021-07-29 18:29:00,15.03,33.49
2021-07-29 18:30:00,15.22,33.87
2021-07-29 18:31:00,15.11,34.21
2021-07-29 18:32:00,15.22,34.55
2021-07-29 18:33:00,14.89,34.77
2021-07-29 18:34:00,14.57,34.4
2021-07-29 18:35:00,14.535,33.75
2021-07-29 18:36:00,14.36,33.1
2021-07-29 18:37:00,14.27,32.66
2021-07-29 18:38:00,14.23,32.32
2021-07-29 18:39:00,14.42,32.2
2021-07-29 18:40:00,14.58,32.36
2021-07-29 18:41:00,14.59,32.63
2021-07-29 18:42:00,14.65,32.76
2021-07-29 18:43:00,14.86,32.96
2021-07-29 18:44:00,14.95,33.09
2021-07-29 18:45:00,14.96,33.19
2021-07-29 18:46:00,14.95,33.23
2021-07-29 18:47:00,14.62,33.15
2021-07-29 18:48:00,14.54,33.08
2021-07-29 18:49:00,14.65,33.2
2021-07-29 18:50:00,14.86,33.27
2021-07-29 18:51:00,15.12,33.47
2021-07-29 18:52:00,14.94,33.48
2021-07-29 18:53:00,14.425,32.68
2021-07-29 18:54:00,14.05,31.72
2021-07-29 18:55:00,14.04,31.13
2021-07-29 18:56:00,14.13,30.76
2021-07-29 18:57:00,13.89,30.47
2021-07-29 18:58:00,13.78,30.07
2021-07-29 18:59:00,13.79,29.8
2021-07-29 19:00:00,13.85,29.72
2021-07-29 19:01:00,14.15,29.8
2021-07-29 19:02:00,14.23,30.06
2021-07-29 19:03:00,14.37,30.35
2021-07-29 19:04:00,14.54,30.7
2021-07-29 19:05:00,14.67,30.97
2021-07-29 19:06:00,14.51,31.24
2021-07-29 19:07:00,14.39,31.3
2021-07-29 19:08:00,14.45,31.37
2021-07-29 19:09:00,14.59,31.55
2021-07-29 19:10:00,14.45,31.61
2021-07-29 19:11:00,14.415,31.275
2021-07-29 19:12:00,14.49,30.92
2021-07-29 19:13:00,14.53,30.64
2021-07-29 19:14:00,14.69,30.43
2021-07-29 19:15:00,14.74,30.25
2021-07-29 19:16:00,14.79,30.12
2021-07-29 19:17:00,14.69,30.01
2021-07-29 19:18:00,14.64,29.95
2021-07-29 19:19:00,14.72,29.94
2021-07-29 19:20:00,14.84,29.95
2021-07-29 19:21:00,14.74,29.89
2021-07-29 19:22:00,14.69,29.71
2021-07-29 19:23:00,14.75,29.66
2021-07-29 19:24:00,14.68,29.61
2021-07-29 19:25:00,14.71,29.63
2021-07-29 19:26:00,14.75,29.69
2021-07-29 19:27:00,14.86,29.75
2021-07-29 19:28:00,14.87,29.74
2021-07-29 19:29:00,14.82,29.81
2021-07-29 19:30:00,14.945,29.945
2021-07-29 19:31:00,14.79,29.87
2021-07-29 19:32:00,14.86,29.68
2021-07-29 19:33:00,14.92,29.59
2021-07-29 19:34:00,14.84,29.52
2021-07-29 19:35:00,14.68,29.24
2021-07-29 19:36:00,14.62,28.95
2021-07-29 19:37:00,14.73,28.94
2021-07-29 19:38:00,14.95,29.05
2021-07-29 19:39:00,14.88,29.21
2021-07-29 19:40:00,14.71,29.1
2021-07-29 19:41:00,14.94,28.93
2021-07-29 19:42:00,14.74,28.87
2021-07-29 19:43:00,14.7,28.58
2021-07-29 19:44:00,14.65,28.42
2021-07-29 19:45:00,14.79,28.4
2021-07-29 19:46:00,14.68,28.38
2021-07-29 19:47:00,14.51,28.22
2021-07-29 19:48:00,14.469999999999999,27.96
2021-07-29 19:49:00,14.29,27.6
2021-07-29 19:50:00,14.18,27.32
2021-07-29 19:51:00,14.15,27.13
2021-07-29 19:52:00,14.25,26.93
2021-07-29 19:53:00,14.34,26.85
2021-07-29 19:54:00,14.23,26.57
2021-07-29 19:55:00,14.26,26.25
2021-07-29 19:56:00,14.33,26.16
2021-07-29 19:57:00,14.51,26.16
2021-07-29 19:58:00,14.49,26.17
2021-07-29 19:59:00,14.58,26.13
2021-07-29 20:00:00,14.59,26.12
2021-07-29 20:01:00,14.57,26.14
2021-07-29 20:02:00,14.27,25.97
2021-07-29 20:03:00,14.32,25.87
2021-07-29 20:04:00,14.38,25.86
2021-07-29 20:05:00,14.34,25.79
2021-07-29 20:06:00,14.31,25.485
2021-07-29 20:07:00,14.19,25.19
2021-07-29 20:08:00,14.1,24.92
2021-07-29 20:09:00,14.25,24.68
2021-07-29 20:10:00,14.39,24.59
2021-07-29 20:11:00,14.53,24.67
2021-07-29 20:12:00,14.58,24.72
2021-07-29 20:13:00,14.6,24.85
2021-07-29 20:14:00,14.69,24.87
2021-07-29 20:15:00,14.83,24.95
2021-07-29 20:16:00,14.7,25.08
2021-07-29 20:17:00,14.68,25.15
2021-07-29 20:18:00,14.53,25.19
2021-07-29 20:19:00,14.42,25.2
2021-07-29 20:20:00,14.24,25.02
2021-07-29 20:21:00,13.91,24.7
2021-07-29 20:22:00,13.83,24.41
2021-07-29 20:23:00,13.89,24.09
2021-07-29 20:24:00,14.030000000000001,23.775
2021-07-29 20:25:00,14.11,23.57
2021-07-29 20:26:00,14.2,23.57
2021-07-29 20:27:00,14.18,23.6
2021-07-29 20:28:00,14.06,23.69
2021-07-29 20:29:00,13.99,23.62
2021-07-29 20:30:00,13.89,23.48
2021-07-29 20:31:00,13.8,23.29
2021-07-29 20:32:00,13.81,23.01
2021-07-29 20:33:00,13.88,22.86
2021-07-29 20:34:00,13.96,22.77
2021-07-29 20:35:00,13.9,22.72
2021-07-29 20:36:00,13.92,22.66
2021-07-29 20:37:00,13.93,22.62
2021-07-29 20:38:00,13.88,22.49
2021-07-29 20:39:00,13.84,22.36
2021-07-29 20:40:00,13.8,22.24
2021-07-29 20:41:00,13.8,22.12
2021-07-29 20:42:00,13.745000000000001,21.935
2021-07-29 20:43:00,13.59,21.6
2021-07-29 20:44:00,13.53,21.24
2021-07-29 20:45:00,13.46,20.71
2021-07-29 20:46:00,13.35,20.1
2021-07-29 20:47:00,13.23,19.41
2021-07-29 20:48:00,13.1,18.93
2021-07-29 20:49:00,12.99,18.47
2021-07-29 20:50:00,12.88,18
2021-07-29 20:51:00,12.79,17.51
2021-07-29 20:52:00,12.73,17.09
2021-07-29 20:53:00,12.66,16.71
2021-07-29 20:54:00,12.6,16.33
2021-07-29 20:55:00,12.55,16.06
2021-07-29 20:56:00,12.5,15.8
2021-07-29 20:57:00,12.47,15.56
2021-07-29 20:58:00,12.44,15.33
2021-07-29 20:59:00,12.405000000000001,15.04
2021-07-29 21:00:00,12.35,14.73
2021-07-29 21:01:00,12.32,14.55
2021-07-29 21:02:00,12.27,14.35
2021-07-29 21:03:00,12.22,14.17
2021-07-29 21:04:00,12.18,14.01
2021-07-29 21:05:00,12.14,13.88
2021-07-29 21:06:00,12.07,13.7
2021-07-29 21:07:00,12,13.55
2021-07-29 21:08:00,11.93,13.35
2021-07-29 21:09:00,11.88,13.19
2021-07-29 21:10:00,11.83,13.06
2021-07-29 21:11:00,11.76,12.89
2021-07-29 21:12:00,11.71,12.69
2021-07-29 21:13:00,11.63,12.54
2021-07-29 21:14:00,11.59,12.4
2021-07-29 21:15:00,11.56,12.27
2021-07-29 21:16:00,11.49,12.13
2021-07-29 21:17:00,11.41,11.940000000000001
2021-07-29 21:18:00,11.31,11.74
2021-07-29 21:19:00,11.26,11.64
2021-07-29 21:20:00,11.19,11.54
2021-07-29 21:21:00,11.13,11.43
2021-07-29 21:22:00,11.11,11.33
2021-07-29 21:23:00,11.05,11.24
2021-07-29 21:24:00,10.99,11.16
2021-07-29 21:25:00,10.94,11.07
2021-07-29 21:26:00,10.89,10.98
2021-07-29 21:27:00,10.85,10.89
2021-07-29 21:28:00,10.79,10.82
2021-07-29 21:29:00,10.72,10.76
2021-07-29 21:30:00,10.68,10.69
2021-07-29 21:31:00,10.63,10.62
2021-07-29 21:32:00,10.57,10.53
2021-07-29 21:33:00,10.55,10.48
2021-07-29 21:34:00,10.49,10.39
2021-07-29 21:35:00,10.42,10.3
2021-07-29 21:36:00,10.39,10.25
2021-07-29 21:37:00,10.38,10.18
2021-07-29 21:38:00,10.34,10.13
2021-07-29 21:39:00,,
2021-07-29 21:40:00,10.25,10
2021-07-29 21:41:00,10.24,9.95
2021-07-29 21:42:00,10.21,9.9
2021-07-29 21:43:00,10.19,9.85
2021-07-29 21:44:00,10.19,9.8
2021-07-29 21:45:00,10.14,9.77
2021-07-29 21:46:00,10.11,9.73
2021-07-29 21:47:00,10.1,9.72
2021-07-29 21:48:00,10.09,9.62
2021-07-29 21:49:00,10.06,9.56
2021-07-29 21:50:00,10,9.52
2021-07-29 21:51:00,9.95,9.48
2021-07-29 21:52:00,9.905000000000001,9.385
2021-07-29 21:53:00,9.84,9.27
2021-07-29 21:54:00,9.8,9.25
2021-07-29 21:55:00,9.77,9.24
2021-07-29 21:56:00,9.74,9.2
2021-07-29 21:57:00,9.72,9.17
2021-07-29 21:58:00,9.7,9.06
2021-07-29 21:59:00,9.67,9
2021-07-29 22:00:00,9.63,8.93
2021-07-29 22:01:00,9.61,8.87
2021-07-29 22:02:00,9.59,8.86
2021-07-29 22:03:00,9.54,8.78
2021-07-29 22:04:00,9.52,8.75
2021-07-29 22:05:00,9.51,8.7
2021-07-29 22:06:00,9.49,8.65
2021-07-29 22:07:00,9.48,8.61
2021-07-29 22:08:00,9.46,8.58
2021-07-29 22:09:00,9.39,8.54
2021-07-29 22:10:00,9.405000000000001,8.55
2021-07-29 22:11:00,9.41,8.6
2021-07-29 22:12:00,9.41,8.57
2021-07-29 22:13:00,9.41,8.54
2021-07-29 22:14:00,9.41,8.46
2021-07-29 22:15:00,9.42,8.44
2021-07-29 22:16:00,9.41,8.44
2021-07-29 22:17:00,9.38,8.4
2021-07-29 22:18:00,9.35,8.39
2021-07-29 22:19:00,9.32,8.37
2021-07-29 22:20:00,9.32,8.31
2021-07-29 22:21:00,9.31,8.27
2021-07-29 22:22:00,9.24,8.29
2021-07-29 22:23:00,9.22,8.22
2021-07-29 22:24:00,9.18,8.2
2021-07-29 22:25:00,9.18,8.17
2021-07-29 22:26:00,9.16,8.14
2021-07-29 22:27:00,9.11,8.13
2021-07-29 22:28:00,8.98,8.04
2021-07-29 22:29:00,8.81,7.91
2021-07-29 22:30:00,8.68,7.76
2021-07-29 22:31:00,8.56,7.69
2021-07-29 22:32:00,8.45,7.61
2021-07-29 22:33:00,8.36,7.72
2021-07-29 22:34:00,8.29,7.75
2021-07-29 22:35:00,8.21,7.78
2021-07-29 22:36:00,8.19,7.81
2021-07-29 22:37:00,8.18,7.85
2021-07-29 22:38:00,8.2,7.83
2021-07-29 22:39:00,8.29,7.81
2021-07-29 22:40:00,8.29,7.8
2021-07-29 22:41:00,8.3,7.76
2021-07-29 22:42:00,8.3,7.74
2021-07-29 22:43:00,8.22,7.7
2021-07-29 22:44:00,8.14,7.67
2021-07-29 22:45:00,8.04,7.62
2021-07-29 22:46:00,7.98,7.55
2021-07-29 22:47:00,7.94,7.54
2021-07-29 22:48:00,7.89,7.46
2021-07-29 22:49:00,7.86,7.45
2021-07-29 22:50:00,7.83,7.39
2021-07-29 22:51:00,7.81,7.35
2021-07-29 22:52:00,7.77,7.3
2021-07-29 22:53:00,7.73,7.26
2021-07-29 22:54:00,7.67,7.22
2021-07-29 22:55:00,7.64,7.18
2021-07-29 22:56:00,7.65,7.16
2021-07-29 22:57:00,7.7,7.2
2021-07-29 22:58:00,7.7,7.27
2021-07-29 22:59:00,7.67,7.24
2021-07-29 23:00:00,7.64,7.23
2021-07-29 23:01:00,7.6,7.21
2021-07-29 23:02:00,7.57,7.18
2021-07-29 23:03:00,7.5,7.125
2021-07-29 23:04:00,7.44,7.08
2021-07-29 23:05:00,7.4,7.05
2021-07-29 23:06:00,7.34,7
2021-07-29 23:07:00,7.29,6.97
2021-07-29 23:08:00,7.27,6.94
2021-07-29 23:09:00,7.32,6.95
2021-07-29 23:10:00,7.39,6.93
2021-07-29 23:11:00,7.41,6.93
2021-07-29 23:12:00,7.38,6.92
2021-07-29 23:13:00,7.33,6.9
2021-07-29 23:14:00,7.28,6.86
2021-07-29 23:15:00,7.19,6.85
2021-07-29 23:16:00,7.09,6.81
2021-07-29 23:17:00,7.01,6.75
2021-07-29 23:18:00,7.01,6.68
2021-07-29 23:19:00,,
2021-07-29 23:20:00,6.949999999999999,6.52
2021-07-29 23:21:00,6.85,6.46
2021-07-29 23:22:00,6.74,6.41
2021-07-29 23:23:00,6.71,6.38
2021-07-29 23:24:00,6.73,6.38
2021-07-29 23:25:00,6.74,6.38
2021-07-29 23:26:00,6.74,6.38
2021-07-29 23:27:00,6.73,6.35
2021-07-29 23:28:00,6.7,6.33
2021-07-29 23:29:00,6.69,6.31
2021-07-29 23:30:00,6.7,6.25
2021-07-29 23:31:00,6.73,6.23
2021-07-29 23:32:00,6.74,6.19
2021-07-29 23:33:00,6.76,6.22
2021-07-29 23:34:00,6.81,6.23
2021-07-29 23:35:00,6.81,6.24
2021-07-29 23:36:00,6.8,6.23
2021-07-29 23:37:00,6.8,6.22
2021-07-29 23:38:00,6.715,6.1850000000000005
2021-07-29 23:39:00,6.64,6.13
2021-07-29 23:40:00,6.61,6.08
2021-07-29 23:41:00,6.57,6.05
2021-07-29 23:42:00,6.5,6.05
2021-07-29 23:43:00,6.39,6.01
2021-07-29 23:44:00,6.31,5.92
2021-07-29 23:45:00,6.31,5.86
2021-07-29 23:46:00,6.34,5.79
2021-07-29 23:47:00,6.37,5.78
2021-07-29 23:48:00,6.39,5.77
2021-07-29 23:49:00,6.38,5.68
2021-07-29 23:50:00,6.34,5.61
2021-07-29 23:51:00,6.29,5.65
2021-07-29 23:52:00,6.27,5.61
2021-07-29 23:53:00,6.26,5.65
2021-07-29 23:54:00,6.22,5.57
2021-07-29 23:55:00,6.23,5.495
2021-07-29 23:56:00,6.23,5.59
2021-07-29 23:57:00,6.17,6.1
2021-07-29 23:58:00,6.16,5.66
2021-07-29 23:59:00,6.19,5.54
2021-07-30 00:00:00,6.21,5.54
2021-07-30 00:01:00,6.23,5.53
2021-07-30 00:02:00,6.25,5.52
2021-07-30 00:03:00,6.23,5.52
2021-07-30 00:04:00,6.19,5.49
2021-07-30 00:05:00,6.14,5.47
2021-07-30 00:06:00,6.08,5.43
2021-07-30 00:07:00,6.05,5.3
2021-07-30 00:08:00,6.02,5.21
2021-07-30 00:09:00,6,5.25
2021-07-30 00:10:00,5.95,5.2
2021-07-30 00:11:00,5.94,5.22
2021-07-30 00:12:00,5.92,5.15
2021-07-30 00:13:00,5.904999999999999,5.025
2021-07-30 00:14:00,5.94,5
2021-07-30 00:15:00,6,5
2021-07-30 00:16:00,6.02,5.01
2021-07-30 00:17:00,6.01,4.97
2021-07-30 00:18:00,5.97,5.01
2021-07-30 00:19:00,5.92,4.97
2021-07-30 00:20:00,5.89,4.97
2021-07-30 00:21:00,5.85,4.93
2021-07-30 00:22:00,5.81,4.89
2021-07-30 00:23:00,5.81,4.89
2021-07-30 00:24:00,5.79,4.84
2021-07-30 00:25:00,5.75,4.82
2021-07-30 00:26:00,5.69,4.82
2021-07-30 00:27:00,5.64,4.75
2021-07-30 00:28:00,5.55,4.77
2021-07-30 00:29:00,5.54,4.69
2021-07-30 00:30:00,5.54,4.67
2021-07-30 00:31:00,5.59,4.640000000000001
2021-07-30 00:32:00,5.66,4.61
2021-07-30 00:33:00,5.66,4.65
2021-07-30 00:34:00,5.68,4.58
2021-07-30 00:35:00,5.64,4.59
2021-07-30 00:36:00,5.57,4.55
2021-07-30 00:37:00,5.54,4.54
2021-07-30 00:38:00,5.5,4.53
2021-07-30 00:39:00,5.46,4.53
2021-07-30 00:40:00,5.47,4.5
2021-07-30 00:41:00,5.49,4.46
2021-07-30 00:42:00,5.48,4.44
2021-07-30 00:43:00,5.49,4.46
2021-07-30 00:44:00,5.6,4.49
2021-07-30 00:45:00,5.66,4.46
2021-07-30 00:46:00,5.69,4.48
2021-07-30 00:47:00,5.74,4.4
2021-07-30 00:48:00,5.73,4.35
2021-07-30 00:49:00,5.7,4.31
2021-07-30 00:50:00,5.75,4.29
2021-07-30 00:51:00,5.79,4.27
2021-07-30 00:52:00,5.85,4.26
2021-07-30 00:53:00,5.91,4.25
2021-07-30 00:54:00,5.93,4.21
2021-07-30 00:55:00,5.98,4.2
2021-07-30 00:56:00,,
2021-07-30 00:57:00,6.08,4.21
2021-07-30 00:58:00,6.1,4.24
2021-07-30 00:59:00,6.14,4.21
2021-07-30 01:00:00,6.11,4.24
2021-07-30 01:01:00,6.11,4.22
2021-07-30 01:02:00,6.08,4.19
2021-07-30 01:03:00,6.05,4.19
2021-07-30 01:04:00,6.04,4.19
2021-07-30 01:05:00,6.02,4.17
2021-07-30 01:06:00,6.04,4.17
2021-07-30 01:07:00,5.98,4.135
2021-07-30 01:08:00,5.95,4.11
2021-07-30 01:09:00,5.92,4.1
2021-07-30 01:10:00,5.87,4.09
2021-07-30 01:11:00,5.81,4.07
2021-07-30 01:12:00,5.75,4.05
2021-07-30 01:13:00,5.75,4.01
2021-07-30 01:14:00,5.68,3.99
2021-07-30 01:15:00,5.65,3.96
2021-07-30 01:16:00,5.59,3.94
2021-07-30 01:17:00,5.53,3.94
2021-07-30 01:18:00,5.47,3.89
2021-07-30 01:19:00,5.4,3.87
2021-07-30 01:20:00,5.32,3.85
2021-07-30 01:21:00,5.24,3.86
2021-07-30 01:22:00,5.21,3.82
2021-07-30 01:23:00,5.2,3.84
2021-07-30 01:24:00,5.24,3.7800000000000002
2021-07-30 01:25:00,5.27,3.73
2021-07-30 01:26:00,5.24,3.74
2021-07-30 01:27:00,5.35,3.7
2021-07-30 01:28:00,5.4,3.68
2021-07-30 01:29:00,5.4,3.66
2021-07-30 01:30:00,5.43,3.64
2021-07-30 01:31:00,5.43,3.65
2021-07-30 01:32:00,5.45,3.6
2021-07-30 01:33:00,5.48,3.59
2021-07-30 01:34:00,5.55,3.57
2021-07-30 01:35:00,5.57,3.58
2021-07-30 01:36:00,5.54,3.56
2021-07-30 01:37:00,5.51,3.57
2021-07-30 01:38:00,5.46,3.53
2021-07-30 01:39:00,5.38,3.54
2021-07-30 01:40:00,5.34,3.5
2021-07-30 01:41:00,5.28,3.49
2021-07-30 01:42:00,5.205,3.475
2021-07-30 01:43:00,5.08,3.44
2021-07-30 01:44:00,5.01,3.42
2021-07-30 01:45:00,4.97,3.4
2021-07-30 01:46:00,4.92,3.38
2021-07-30 01:47:00,4.86,3.37
2021-07-30 01:48:00,,
2021-07-30 01:49:00,4.8,3.3
2021-07-30 01:50:00,4.83,3.29
2021-07-30 01:51:00,4.86,3.27
2021-07-30 01:52:00,4.9,3.25
2021-07-30 01:53:00,4.93,3.24
2021-07-30 01:54:00,4.91,3.23
2021-07-30 01:55:00,4.92,3.21
2021-07-30 01:56:00,4.91,3.2
2021-07-30 01:57:00,4.93,3.19
2021-07-30 01:58:00,4.93,3.2
2021-07-30 01:59:00,4.9399999999999995,3.165
2021-07-30 02:00:00,4.9,3.15
2021-07-30 02:01:00,4.91,3.15
2021-07-30 02:02:00,4.91,3.14
2021-07-30 02:03:00,4.9,3.14
2021-07-30 02:04:00,4.89,3.14
2021-07-30 02:05:00,4.87,3.13
2021-07-30 02:06:00,4.84,3.1
2021-07-30 02:07:00,4.88,3.09
2021-07-30 02:08:00,4.87,3.08
2021-07-30 02:09:00,4.82,3.06
2021-07-30 02:10:00,4.8,3.05
2021-07-30 02:11:00,4.82,3.04
2021-07-30 02:12:00,4.8,3.04
2021-07-30 02:13:00,4.79,3.02
2021-07-30 02:14:00,4.76,3.01
2021-07-30 02:15:00,4.71,3
2021-07-30 02:16:00,4.69,2.99
2021-07-30 02:17:00,4.71,2.975
2021-07-30 02:18:00,4.67,2.96
2021-07-30 02:19:00,4.69,2.95
2021-07-30 02:20:00,4.76,2.93
2021-07-30 02:21:00,4.88,2.94
2021-07-30 02:22:00,,
2021-07-30 02:23:00,4.95,2.96
2021-07-30 02:24:00,4.9,2.98
2021-07-30 02:25:00,4.82,2.97
2021-07-30 02:26:00,4.73,2.96
2021-07-30 02:27:00,4.66,2.95
2021-07-30 02:28:00,4.65,2.94
2021-07-30 02:29:00,,
2021-07-30 02:30:00,4.66,2.94
2021-07-30 02:31:00,4.64,2.92
2021-07-30 02:32:00,4.6,2.9
2021-07-30 02:33:00,4.52,2.88
2021-07-30 02:34:00,4.42,2.84
2021-07-30 02:35:00,4.24,2.765
2021-07-30 02:36:00,4.13,2.7
2021-07-30 02:37:00,4.07,2.66
2021-07-30 02:38:00,4.04,2.63
2021-07-30 02:39:00,4.07,2.61
2021-07-30 02:40:00,4.14,2.61
2021-07-30 02:41:00,4.2,2.62
2021-07-30 02:42:00,4.24,2.63
2021-07-30 02:43:00,4.26,2.63
2021-07-30 02:44:00,4.26,2.62
2021-07-30 02:45:00,4.22,2.61
2021-07-30 02:46:00,4.18,2.58
2021-07-30 02:47:00,4.15,2.56
2021-07-30 02:48:00,4.13,2.55
2021-07-30 02:49:00,4.09,2.53
2021-07-30 02:50:00,4.09,2.51
2021-07-30 02:51:00,4.12,2.5
2021-07-30 02:52:00,4.3149999999999995,2.48
2021-07-30 02:53:00,4.57,2.5
2021-07-30 02:54:00,4.67,2.54
2021-07-30 02:55:00,4.71,2.57
2021-07-30 02:56:00,4.8,2.6
2021-07-30 02:57:00,4.89,2.63
2021-07-30 02:58:00,4.94,2.67
2021-07-30 02:59:00,4.96,2.71
2021-07-30 03:00:00,4.95,2.72
2021-07-30 03:01:00,4.98,2.74
2021-07-30 03:02:00,4.96,2.75
2021-07-30 03:03:00,4.91,2.74
2021-07-30 03:04:00,4.81,2.73
2021-07-30 03:05:00,4.73,2.69
2021-07-30 03:06:00,4.64,2.65
2021-07-30 03:07:00,4.57,2.62
2021-07-30 03:08:00,4.5,2.59
2021-07-30 03:09:00,4.46,2.56
2021-07-30 03:10:00,4.34,2.505
2021-07-30 03:11:00,4.32,2.45
2021-07-30 03:12:00,4.34,2.42
2021-07-30 03:13:00,4.35,2.43
2021-07-30 03:14:00,4.34,2.43
2021-07-30 03:15:00,4.35,2.43
2021-07-30 03:16:00,4.33,2.43
2021-07-30 03:17:00,4.26,2.41
2021-07-30 03:18:00,4.16,2.38
2021-07-30 03:19:00,4.04,2.34
2021-07-30 03:20:00,3.93,2.29
2021-07-30 03:21:00,3.85,2.24
2021-07-30 03:22:00,3.77,2.2
2021-07-30 03:23:00,3.68,2.16
2021-07-30 03:24:00,3.65,2.14
2021-07-30 03:25:00,3.65,2.12
2021-07-30 03:26:00,3.67,2.09
2021-07-30 03:27:00,3.79,2.0599999999999996
2021-07-30 03:28:00,3.8,2.04
2021-07-30 03:29:00,3.8,2.03
2021-07-30 03:30:00,3.8,2.03
2021-07-30 03:31:00,3.79,2.02
2021-07-30 03:32:00,3.77,2.01
2021-07-30 03:33:00,3.74,2
2021-07-30 03:34:00,3.67,1.97
2021-07-30 03:35:00,3.65,1.95
2021-07-30 03:36:00,3.65,1.96
2021-07-30 03:37:00,3.65,1.88
2021-07-30 03:38:00,3.65,1.85
2021-07-30 03:39:00,3.65,1.83
2021-07-30 03:40:00,3.65,1.81
2021-07-30 03:41:00,3.65,1.8
2021-07-30 03:42:00,3.64,1.78
2021-07-30 03:43:00,3.62,1.77
2021-07-30 03:44:00,3.59,1.75
2021-07-30 03:45:00,3.59,1.725
2021-07-30 03:46:00,3.64,1.72
2021-07-30 03:47:00,3.67,1.72
